customer_id,first_name,last_name,email,phone,date_of_birth,province,city,postal_code,account_creation_date,subscription_type,monthly_charges,total_charges,contract_length,payment_method,paperless_billing,auto_pay,referral_code,last_login_date,account_status
CUST_000123,Kelly,Khan,anthony10@example.net,490.078.2029,2000-12-05,NS,Fergusonview,B2Y 4J5,2023-09-01,Premium,57.71028607788959,287.8831138907356,12,Credit Card,False,False,REF8805,2023-10-02,Active
CUST_000124,Erica,Gardner,tina35@example.com,(994) 143-8382,1996-12-02,ON,Kleinmouth,L8R 5C6,2022-08-16,Basic,31.074931321705744,497.745370081674,12,Credit Card,True,False,REF0623,2023-02-16,Active
CUST_000125,Amanda,Hill,eharper@example.net,1-231-417-6543,1960-02-28,QC,Longberg,H9N 9M6,2022-01-26,Basic,29.358756101551688,674.4002522695886,36,PayPal,False,True,,2022-06-01,Active
CUST_000126,Matthew,Marshall,katherine75@example.net,(444) 517-3022 x435,1973-03-21,BC,New Samanthaside,V5C 6D3,2022-01-28,Basic,29.797093904294258,712.4672050958358,12,Bank Transfer,False,True,,2023-03-10,Active
CUST_000127,James,Rojas,robertbailey@example.com,823-198-4925,1949-08-16,BC,Lake Tina,V3K 2C8,2022-11-07,Basic,30.389540776237588,423.4091259252251,36,Bank Transfer,True,False,,,Active
CUST_000128,Jessica,Garcia,richard95@example.com,785.256.7634,1982-01-04,NS,Port Alexandria,B3D 2I3,2023-07-30,Premium,58.03132063563013,350.3730197109516,24,Credit Card,True,True,REF7242,2023-08-09,Active
CUST_000129,Susan,Miller,jennifer60@example.net,1 (765) 099-8519,1957-08-24,SK,Wendybury,S7Y 9Y9,2022-06-06,Premium,59.683482636713386,1135.835737227332,12,Credit Card,False,False,REF9014,2022-11-15,Active
CUST_000130,Brian,Richardson,kristinpowell@example.net,(377) 290-7726,1959-02-16,ON,West Bonnie,N4Z 4S0,2023-10-15,Premium,59.10180139349784,176.48841288566678,36,Credit Card,True,False,,2023-12-21,Active
CUST_000131,Pamela,Kelley,robert46@example.net,925.447.3189,1950-06-14,QC,Robertsmouth,H4C 1T9,2023-09-09,Basic,30.01119638418453,121.20333931979366,36,Bank Transfer,False,True,,2023-10-04,Active
CUST_000132,Christopher,Owens,floresalexander@example.org,+1 (750) 157-3569,1994-07-08,AB,Morsebury,T5T 7Q2,2023-10-24,Basic,31.362709354240888,93.3725878914264,12,Credit Card,False,True,,2023-10-28,Active
CUST_000133,Richard,Morales,baxterpaul@example.net,1 (207) 962-4436,1994-04-16,ON,West Cynthia,K8U 2B3,2022-02-06,Premium,61.235522604235356,1408.2701849508046,36,PayPal,False,True,,2023-10-01,Active
CUST_000134,Erin,Alexander,michellerodriguez@example.net,(182) 743-6391,1967-09-02,NL,Port Laurafort,A6Y 5V9,2022-09-15,Basic,28.647544187090478,428.7968337286268,24,PayPal,False,True,,2023-08-02,Active
CUST_000135,Gary,Hudson,zacharymckee@example.org,231.823.1649,1986-03-24,AB,East Jason,T4I 9E5,2022-08-02,Basic,28.7349244603562,517.0274695357759,12,Credit Card,True,False,,2022-12-04,Active
CUST_000136,Ronald,Brown,michaelsmith@example.com,459-332-1617,1991-01-23,NS,New Laura,B2T 1J8,2023-01-15,Premium,59.250199157031744,652.1875069336004,12,Credit Card,False,True,,2023-02-07,Active
CUST_000137,Benjamin,Munoz,lross@example.com,651 778 7935,1955-02-26,QC,Chelseabury,J8C 6Q5,2023-02-09,Basic,28.545173382836804,287.6001309301197,12,Credit Card,False,True,,2023-12-22,Active
CUST_000138,Brandon,Price,jorgewu@example.org,360.054.4057,2003-06-27,QC,New Josephport,H3H 2E1,2023-06-20,Premium,58.764956817826075,408.76163918858686,24,Bank Transfer,True,True,,2023-07-12,Active
CUST_000139,Ashley,Eaton,wpatton@example.com,502-736-9566,1952-11-06,QC,East April,J2T 6E2,2022-06-09,Basic,29.03285705553892,579.2550836634435,36,Credit Card,True,False,REF4134,2023-10-16,Active
CUST_000140,Willie,Pitts,jscott@example.org,1-192-533-5602,1951-09-16,ON,New Stephen,L7T 4Y7,2023-09-24,Basic,29.192274830061937,115.67520701076742,24,Credit Card,True,False,,2023-12-05,Active
CUST_000141,Amanda,Baird,rbrown@example.com,874-851-6183,1969-06-17,BC,New Megan,V5V 9O7,2023-09-19,Basic,30.79804621737475,122.99249189178533,12,Credit Card,False,False,,2023-12-24,Active
CUST_000142,Marvin,Thompson,welchmark@example.net,+1 (695) 949-0092,1960-10-12,ON,South Kellyhaven,P2I 0U7,2022-01-20,Basic,31.111976718211654,685.2395638025229,12,Credit Card,True,True,REF8448,2022-05-09,Active
CUST_000143,Lisa,Jefferson,daniel50@example.net,(312) 021-5975,1995-01-03,MB,Millerborough,R7Q 2N1,2023-06-06,Basic,31.328793375772268,218.02812193923154,24,Bank Transfer,True,False,,2023-09-18,Active
CUST_000144,Carla,Decker,maldonadoelijah@example.org,361.281.4365,1985-03-04,QC,East James,H0M 8L3,2022-08-15,Premium,59.30711054214952,771.0069699511131,36,PayPal,True,False,REF4670,2023-10-10,Active
CUST_000145,Andres,Rivera,courtneyadams@example.com,728.818.1260,1976-08-24,ON,Johnhaven,K5Z 2E0,2022-12-04,Enterprise,146.7934040803017,1902.8443203195068,12,Credit Card,False,True,,2023-10-10,Active
CUST_000146,Stacey,Skinner,andrea09@example.net,901-163-0173 x008,1971-08-22,QC,Stephenport,J0C 0I3,2023-06-01,Enterprise,155.01411152613645,1088.6652642267939,12,Credit Card,False,True,,2023-08-16,Active
CUST_000147,Jonathan,Klein,underwoodmorgan@example.org,298 275 1153,1954-12-13,BC,Lake Grant,V0H 6U9,2023-06-30,Basic,29.861383736292705,209.40719970531865,12,Credit Card,True,False,,2023-11-19,Active
CUST_000148,Anne,Oliver,drobinson@example.net,538-693-2796,1990-06-13,ON,East Samantha,P9H 2J6,2022-10-13,Basic,28.49519144346426,427.4395538186675,12,Credit Card,False,True,,2022-12-17,Active
CUST_000149,Alice,Austin,craigsolis@example.net,1 (256) 548-1971,1947-03-16,ON,Jacquelinechester,K8L 1Q8,2023-01-14,Basic,30.011975762042777,328.3458900938152,36,Credit Card,True,False,,2023-09-06,Active
CUST_000150,Todd,Garcia,grahamjennifer@example.net,+1 (864) 771-7712,1962-08-22,BC,West Tamarashire,V5I 0L1,2022-05-08,Basic,29.52456267699701,591.3784936000889,12,Credit Card,True,False,REF9560,2023-04-14,Active
CUST_000151,Cindy,Wright,wrightdamon@example.org,(432) 797-6634 x358,2005-06-12,ON,South Amandaberg,M2Y 7W7,2022-07-13,Basic,30.385075807427256,547.4720953486504,12,Credit Card,True,True,,2023-11-19,Active
CUST_000152,Kyle,Rhodes,aaron45@example.com,630-955-9393 x012,1953-11-22,ON,Edwinville,K4G 0Z3,2022-12-12,Basic,31.146985366468698,406.84812765086707,12,Credit Card,False,False,,,Active
CUST_000153,Julie,Lopez,allenpatrick@example.org,957.175.8739,1986-11-28,QC,Robertburgh,J7I 0Y3,2022-11-23,Premium,58.70687926241374,765.9418176669208,12,Bank Transfer,True,False,REF1548,2023-06-19,Active
CUST_000154,David,Hughes,zdavis@example.net,273 378 6153,2004-01-19,BC,Kimberlyfurt,V6X 7M5,2022-07-31,Basic,31.41069702936161,564.3922460336576,36,PayPal,False,False,,2023-06-02,Active
CUST_000155,Amy,Reed,crystalwalker@example.com,820-151-4593,1953-08-23,ON,Lake Pennyport,M1X 6C6,2022-03-03,Basic,30.29725744319185,666.2577877520492,36,Bank Transfer,True,False,,2022-10-04,Active
CUST_000156,Eric,Ramirez,walshjeremy@example.org,(367) 464-8710,2004-06-22,ON,Rebeccaside,M4O 9W6,2022-06-06,Basic,28.990267671425674,521.6475032285916,12,Credit Card,False,False,,2023-11-25,Active
CUST_000157,Annette,Harrison,petergraham@example.org,395-480-1408,1980-04-21,QC,North Laurabury,H9N 4U0,2023-09-04,Basic,28.715548453799485,114.32087409755844,12,Bank Transfer,False,False,,2023-10-15,Active
CUST_000158,Jessica,Casey,julia92@example.com,(962) 842-3092 x595,1947-03-01,ON,Lake Trevor,L0E 9V7,2022-07-08,Basic,28.594862098429825,517.3949002473912,24,Bank Transfer,True,True,,2023-08-15,Active
CUST_000159,Martin,Weaver,yshaw@example.com,(509) 446-8823,1953-08-09,QC,Ryanhaven,H9B 9E7,2022-09-19,Basic,31.3360217642674,434.9625310035167,12,Credit Card,False,False,,2023-01-05,Active
CUST_000160,Diane,Yates,davispatricia@example.net,1 (869) 663-9405,1979-04-09,QC,Abbottshire,J5M 5U4,2023-07-12,Basic,29.239085347627096,145.8309643170213,12,Credit Card,True,True,,2023-11-23,Active
CUST_000161,Andrea,Valdez,duransteven@example.com,726.669.6877,1969-11-14,ON,Coleland,N8D 4Y4,2023-03-04,Basic,30.60190939580927,307.2820070852435,12,Credit Card,True,False,,,Active
CUST_000162,James,Carter,leemegan@example.net,+1 (703) 190-4905,2001-01-24,ON,West Steven,L1E 1O2,2023-11-17,Premium,62.3816755056866,125.13413323934539,24,Credit Card,False,True,,,Active
CUST_000163,Kathryn,King,smithalicia@example.net,604-572-9036 x535,1993-09-19,AB,North Bradleytown,T5W 1R8,2022-09-11,Basic,29.361296486050662,438.8724460321763,12,Credit Card,False,True,,2022-10-28,Active
CUST_000164,George,Long,tnixon@example.org,106.501.6939,1996-11-16,QC,East Madison,J2Z 5Q3,2023-01-02,Premium,57.71855336801567,745.8387213026557,12,Credit Card,True,True,REF3364,2023-11-21,Active
CUST_000165,Michael,Cook,rita72@example.net,1 (838) 951-4427,1996-04-30,ON,Torresmouth,M8S 5O8,2022-12-05,Basic,28.879683917911596,374.1231960386286,24,Credit Card,True,True,,,Active
CUST_000166,Lisa,Griffith,amy91@example.org,516 756 9335,2000-04-12,ON,Coleville,N8N 6S1,2022-06-26,Enterprise,144.37027640710565,2459.519769328445,24,Credit Card,False,True,,2023-04-08,Active
CUST_000167,Judy,Meza,kstrickland@example.org,1 (370) 087-0642,2006-02-04,ON,North Sarahborough,M2Y 8U9,2022-04-30,Basic,29.03620744651986,580.3754071916048,12,Credit Card,True,False,,2023-03-06,Active
CUST_000168,Andrew,Flynn,andrewsexton@example.net,(305) 325-1703,1988-03-23,ON,Port Ashley,K8E 4F2,2023-05-27,Basic,29.45815959271251,204.82618744898886,12,Bank Transfer,True,False,,2023-09-03,Active
CUST_000169,Ian,Parks,sellersmichele@example.org,1-547-390-5542,1983-09-23,ON,Yvonnestad,M1I 3U8,2023-03-01,Basic,29.313578648607322,293.93640899025195,12,PayPal,False,True,,2023-06-18,Active
CUST_000170,Kevin,Morales,ojennings@example.org,1-742-440-8497,1986-11-17,ON,New Matthewport,P2F 9X9,2022-10-11,Basic,29.5030211402308,441.49248768513337,36,Bank Transfer,True,True,REF6851,2023-12-22,Active
CUST_000171,Erica,Galloway,daniel03@example.com,776-301-8716,1987-07-05,AB,South Renee,T3Y 9N9,2022-06-10,Basic,30.4068345854344,579.9294500234954,12,Credit Card,False,False,,2023-11-09,Active
CUST_000172,Brooke,Lewis,kennethparrish@example.org,(739) 164-8672,2007-03-01,SK,Perezmouth,S6J 7C0,2023-10-11,Basic,28.964583260598605,87.87442838148039,24,Credit Card,False,False,,2023-11-02,Active
CUST_000173,Rebecca,Cole,frazierwilliam@example.net,+1 (935) 672-8787,2003-06-05,AB,Oneillfort,T5W 5X5,2022-01-09,Basic,31.415647009616723,694.0199022282544,12,Credit Card,True,False,,2023-08-18,Active
CUST_000174,Ryan,Carr,rodriguezmaria@example.net,(302) 581-0242,1963-02-04,QC,Martinezmouth,G7D 4O3,2023-06-14,Basic,28.912992027389542,173.0380548660744,12,Credit Card,True,False,,2023-09-04,Active
CUST_000175,Jeffrey,Ferguson,matthew04@example.org,1-173-660-9602,1959-10-03,ON,Jonathanberg,N3F 5S5,2022-06-26,Basic,29.059812469568854,526.631801543854,12,Credit Card,True,False,,2023-11-25,Active
CUST_000176,Monica,Garza,browndanielle@example.net,778-919-9924 x787,1980-09-14,QC,North Kimberlyport,H7A 1M8,2022-03-09,Basic,29.861734695927,625.3847274687297,12,Credit Card,True,True,,2022-07-29,Active
CUST_000177,Natalie,Thomas,charles75@example.com,(749) 861-0107 x735,1947-03-23,ON,North Ronaldview,M7T 7J8,2022-08-17,Enterprise,142.61315291180267,2282.839480376166,12,Bank Transfer,True,False,REF9019,2022-09-06,Active
CUST_000178,Barry,Flores,xsmith@example.com,(442) 322-6656 x803,1964-02-17,ON,Port Russellville,M6L 0M0,2022-04-27,Premium,60.4116195816423,1206.421529965934,24,Credit Card,True,False,,2023-05-13,Active
CUST_000179,Isaac,Simpson,christophermartin@example.net,(892) 435-9113 x763,1952-05-29,QC,North Mitchell,J7Y 8I9,2023-11-04,Basic,30.531015521716466,61.52771825836913,12,PayPal,True,True,,2023-11-12,Active
CUST_000180,Ashley,Espinoza,cynthiaperez@example.com,252-205-7474 x324,1978-12-21,AB,North Samantha,T8L 2G9,2022-10-01,Enterprise,150.12682862086152,2100.0278593583234,12,Bank Transfer,True,True,REF2197,2023-12-28,Active
CUST_000181,Haley,Ramirez,alexanderallison@example.org,(160) 161-6309 x937,1965-02-19,SK,Andrebury,S8O 2T8,2023-10-03,Basic,28.90970317633129,86.21195489157618,12,Bank Transfer,False,True,,2023-12-03,Active
CUST_000182,Cindy,Norton,alexanderjohn@example.net,582.410.3288,1977-07-08,QC,West Michelletown,H9K 8Q8,2022-07-25,Premium,59.92909006574549,1018.8374670201822,12,Bank Transfer,False,False,,2023-06-29,Active
CUST_000183,Jacob,White,nataliemcconnell@example.com,(151) 426-7611 x668,1956-05-19,ON,Lake Scotttown,K6S 4Z0,2022-05-31,Basic,30.280631938243626,606.0284051642805,12,Bank Transfer,False,True,,2023-05-20,Active
CUST_000184,Ricky,Mitchell,charles67@example.com,1 (560) 677-8965,2004-11-05,BC,New Jennifermouth,V8U 9Y6,2022-10-29,Basic,28.93367934919269,405.08477534183004,12,Bank Transfer,True,True,,2022-12-17,Active
CUST_000185,Joshua,Ford,ncampos@example.net,(146) 664-7833,1954-02-09,QC,Matthewland,G0O 5N2,2023-10-28,Premium,59.46784769862377,179.3378574246461,12,Credit Card,True,False,,2023-11-18,Active
CUST_000186,Kevin,Gonzales,karen97@example.net,+1 (830) 284-2552,1966-12-31,QC,Dennisburgh,H0W 2Q3,2023-09-23,Basic,30.172599431953007,120.84918654991966,24,Credit Card,False,False,,2023-10-17,Active
CUST_000187,Dominique,White,santiagotracy@example.com,521.116.0104,1952-12-07,ON,South Christinachester,P5R 5V4,2022-10-26,Premium,60.65034940389243,849.5815322544163,12,Credit Card,True,True,REF8557,2023-02-24,Active
CUST_000188,Stephanie,Black,rgibson@example.com,220-807-1324,1958-03-09,MB,South Robertborough,R4W 3W7,2022-01-23,Premium,58.892427429365675,1354.7220038656355,12,PayPal,False,False,REF7222,2022-02-20,Active
CUST_000189,Crystal,Clark,parsonsaaron@example.org,1-543-614-6148,1954-12-05,BC,Mcgrathfort,V6L 2J0,2023-03-03,Basic,29.353103394500803,322.65039063702216,12,Bank Transfer,True,False,,2023-07-07,Active
CUST_000190,Tyler,Carey,ashley48@example.net,1 (882) 870-8751,1981-01-31,BC,Chadmouth,V3G 8I8,2023-02-17,Basic,30.57831773063982,336.07123029643583,36,Bank Transfer,True,True,,2023-02-19,Active
CUST_000191,Alice,Callahan,timothydrake@example.com,184 589 3911,1977-01-09,ON,Michelleshire,L0V 8H3,2023-02-09,Basic,28.647920829411547,315.97362784392374,12,Bank Transfer,False,False,,2023-05-22,Active
CUST_000192,Joe,Smith,susan46@example.com,607 070 7618,1972-01-19,ON,West Ricardo,L0R 2N7,2022-05-31,Basic,29.92236811280225,536.9819451996202,24,Bank Transfer,True,False,,2023-07-12,Active
CUST_000193,Patrick,Bell,vsmith@example.org,398-891-3528,1997-08-14,ON,Amandaview,K9H 8X0,2022-12-06,Premium,62.46896512429345,807.2604319061006,12,Bank Transfer,True,False,,2023-10-26,Active
CUST_000194,Kimberly,Singh,amberriley@example.org,915 694 9515,1981-10-05,ON,Jillchester,K6Z 7F4,2023-06-07,Basic,31.11985276058585,218.033387916728,24,Credit Card,True,False,,2023-06-20,Active
CUST_000195,Alexandra,Roberts,sullivancorey@example.com,165 823 3663,1990-09-17,ON,Port Matthew,M4O 8Q7,2023-10-17,Premium,62.32517052265573,123.9840576791589,24,Credit Card,True,False,REF5597,2023-12-17,Active
CUST_000196,Mario,Mann,scottrichard@example.net,+1 (149) 388-2201,1986-05-01,BC,South Michael,V2X 7U4,2022-02-13,Basic,30.6455759221942,675.6780998468439,12,Credit Card,True,False,,2022-06-08,Active
CUST_000197,Alexis,Banks,yweber@example.org,694 708 3984,1983-09-17,ON,East Karaview,L2T 6N8,2023-10-25,Enterprise,147.4090719544439,441.6337298714006,24,Credit Card,False,True,REF1870,2023-11-08,Active
CUST_000198,Nathan,White,mccoyjoshua@example.net,136-617-6178,1982-01-28,QC,Hamiltonview,H3A 4M3,2022-11-20,Enterprise,149.19108609157502,1931.9059806502519,12,Credit Card,False,False,,2023-01-21,Active
CUST_000199,Joshua,Escobar,johnsonmichael@example.net,328-598-4750,1944-08-25,QC,Mariachester,G4U 5W3,2023-04-07,Premium,57.36318386647142,516.0974449739498,12,Bank Transfer,True,False,,2023-09-12,Active
CUST_000200,Nathan,Ibarra,tapiadiana@example.com,(269) 097-6328,1947-08-07,SK,Danaville,S1U 4L9,2023-08-30,Basic,29.152826870666193,116.59891597771444,24,PayPal,True,False,REF9203,2023-10-24,Active
CUST_000201,Carlos,Johnston,sierrawoods@example.org,386 999 0337,1971-10-02,BC,Matthewhaven,V6W 8P8,2022-08-08,Basic,30.895682980348308,554.3144388196307,24,Credit Card,True,True,,2023-02-09,Active
CUST_000202,Crystal,Lee,richardsonkayla@example.org,(610) 693-2756 x192,1967-11-15,QC,Port Casey,G8O 8W5,2022-12-15,Premium,57.4590382301625,689.3217117206015,36,PayPal,True,True,,2023-03-23,Active
CUST_000203,John,Watson,nking@example.org,+1 (536) 252-2897,1966-04-25,QC,Lindseyville,G9R 2F5,2023-11-01,Basic,31.05310353617746,93.61712327560454,36,Bank Transfer,False,True,,2023-12-13,Active
CUST_000204,William,Abbott,sharon28@example.com,767.818.9380,2007-01-14,ON,Danielton,N1Q 7Z0,2023-02-18,Enterprise,149.29153107039656,1497.3639463159377,36,Credit Card,False,False,,2023-04-05,Active
CUST_000205,Jose,Chung,nlarsen@example.org,+1 (415) 619-9504,1996-07-14,QC,Rogerland,J4X 0M4,2022-03-22,Basic,30.939043224573457,678.4215890063302,12,Credit Card,True,True,REF0124,2022-05-19,Active
CUST_000206,Colleen,Campbell,hturner@example.net,166-670-1448,1972-09-03,AB,Port Breanna,T8B 1P0,2023-05-29,Basic,29.35148502996707,235.49924406189328,12,Credit Card,True,True,,,Active
CUST_000207,Sierra,Fisher,michael12@example.com,1-354-484-5037,1991-04-18,QC,Laurafurt,J6L 6O6,2023-01-15,Enterprise,148.124807361496,1636.831046841021,12,Credit Card,True,False,REF1465,,Active
CUST_000208,Juan,Craig,lanceyoung@example.net,1 (336) 201-2247,1974-12-11,BC,North Melissaberg,V8E 3A0,2023-05-03,Basic,31.42499355735474,283.6644859326737,12,Credit Card,False,False,,2023-12-08,Active
CUST_000209,Cory,Barr,dunnjessica@example.com,1-481-064-5808,1965-08-24,ON,South Sabrinaborough,L7L 2I3,2023-10-27,Basic,31.301793673044063,92.97648589258779,12,Credit Card,True,True,,2023-12-26,Active
CUST_000210,Shannon,Mendez,erik59@example.com,(884) 166-3139,1963-11-23,SK,Duncanport,S3G 1D9,2022-12-03,Basic,28.591195250987088,344.10801118891806,24,Credit Card,True,True,,2023-04-23,Active
CUST_000211,Teresa,Martinez,gregoryanderson@example.com,+1 (266) 532-0261,1995-04-02,ON,Alexanderville,L8G 0E8,2023-07-21,Premium,62.950407164017044,315.32058965989995,12,PayPal,True,False,,2023-10-18,Active
CUST_000212,Desiree,Morales,jaygraham@example.com,+1 (692) 845-3236,1979-12-15,ON,West Ericatown,M3J 2V8,2022-11-15,Basic,29.15340717859765,379.83893834636274,12,PayPal,False,False,REF9341,2023-03-11,Active
CUST_000213,Tina,Bowers,grahamstephanie@example.net,1 (602) 254-5237,1950-10-06,QC,South Dylanport,J2U 6R7,2022-05-25,Basic,28.631105406760412,486.07502181681633,12,Bank Transfer,False,False,,2023-05-25,Active
CUST_000214,Heather,Sanchez,ldawson@example.net,(362) 464-4545,1947-05-19,ON,New Jonathan,N6E 4M2,2023-03-25,Premium,61.51624216733152,553.2830903018087,12,Credit Card,False,True,,2023-11-02,Active
CUST_000215,Eric,Anderson,hilllatoya@example.com,1 (331) 498-9956,1987-03-11,ON,Ryanport,L7B 8N6,2023-11-05,Basic,30.161802987839618,60.257862700424326,24,Credit Card,True,False,REF6974,2023-11-29,Active
CUST_000216,Gary,Hernandez,egarcia@example.net,+1 (270) 100-2497,1968-02-08,AB,Leeview,T7L 1R3,2023-11-28,Basic,28.645058350712926,57.080085605347,24,Credit Card,False,True,,2023-12-02,Active
CUST_000217,Jasmine,Church,thomasbaker@example.org,+1 (776) 497-2925,1992-12-22,QC,South Julie,J8G 7G5,2022-09-30,Basic,29.39976088886784,439.6022117246142,12,Credit Card,True,True,,,Active
CUST_000218,Jason,Griffin,lunatiffany@example.com,+1 (251) 672-2739,1960-06-18,AB,West Jillianburgh,T7H 9W3,2023-03-19,Enterprise,148.43958426458374,1333.7924550609714,12,Credit Card,True,False,,2023-10-08,Active
CUST_000219,Stephen,Gregory,timothy30@example.org,438.054.2814,1977-12-27,BC,East Patrick,V4I 5Q7,2022-01-08,Basic,29.888046196644947,718.517048583502,12,Credit Card,False,False,,2022-03-10,Active
CUST_000220,Christopher,Sims,zcastillo@example.net,(722) 226-7011 x396,1948-04-25,BC,North Mandy,V0S 3X2,2022-07-10,Premium,57.08780318610656,973.7885713458944,12,Credit Card,False,False,REF6923,2023-09-28,Active
CUST_000221,Robin,Smith,davidkennedy@example.com,569-984-9799 x700,1991-12-25,ON,South Jamesfurt,N9H 7R5,2022-08-30,Premium,58.53420321905166,998.1504159929227,12,Credit Card,False,False,,2022-11-04,Active
CUST_000222,Daniel,Mathis,catherine31@example.com,854-240-3610 x802,1992-02-01,AB,West Johnville,T2E 8P2,2022-12-23,Basic,31.240281269693405,373.64820614796605,24,Credit Card,True,True,,2023-08-28,Active
CUST_000223,John,Greene,kelly98@example.org,(116) 821-8001,1980-09-12,ON,Murrayland,K0N 2U3,2023-05-22,Basic,28.694335857054597,172.82227313773015,24,Bank Transfer,True,True,REF9542,2023-05-28,Active
